country,code,year,emissions/capita,gdp/capita,population,continent
Algeria,DZA,1951,0.44556665,2147,9271741,Africa
Algeria,DZA,1950,0.41947463,2176,9019866,Africa
Algeria,DZA,1953,0.4092442,2182,9771686,Africa
Algeria,DZA,1952,0.40845707,2193,9521703,Africa
Algeria,DZA,1962,0.48063192,2284,11778265,Africa
Algeria,DZA,1954,0.41475123,2291,10011548,Africa
Algeria,DZA,1955,0.44976026,2303,10242297,Africa
Algeria,DZA,1956,0.47693816,2475,10473167,Africa
Algeria,DZA,1957,0.51732713,2699,10703259,Africa
Algeria,DZA,1958,0.4768813,2740,10933788,Africa
Algeria,DZA,1966,0.6676125,2750,12613398,Africa
Algeria,DZA,1963,0.45274884,2818,11969449,Africa
Algeria,DZA,1961,0.5221244,2868,11598615,Africa
Algeria,DZA,1964,0.46333846,2879,12179097,Africa
Algeria,DZA,1967,0.6537573,2907,12897121,Africa
Algeria,DZA,1965,0.53213745,2981,12381262,Africa
Algeria,DZA,1968,0.6860928,3151,13190979,Africa
Algeria,DZA,1959,0.5066991,3178,11164451,Africa
Algeria,DZA,1971,1.3216991,3188,14110269,Africa
Algeria,DZA,1960,0.539852,3328,11394309,Africa
Algeria,DZA,1969,0.8348491,3355,13491022,Africa
Algeria,DZA,1970,1.0915521,3585,13795915,Africa
Algeria,DZA,1972,1.9614357,3746,14439750,Africa
Algeria,DZA,1973,2.588677,3757,14786473,Africa
Algeria,DZA,1974,2.10357,3870,15153601,Africa
Algeria,DZA,1975,2.0350919,4020,15724698,Africa
Algeria,DZA,1976,2.3715057,4157,16500516,Africa
Algeria,DZA,1977,2.442187,4398,17134196,Africa
Algeria,DZA,1990,3.0071871,4697,25518074,Africa
Algeria,DZA,1991,3.0155015,4708.232,26133906,Africa
Algeria,DZA,1978,3.5420244,4812,17632646,Africa
Algeria,DZA,1993,2.9956493,4816.924,27354326,Africa
Algeria,DZA,1988,3.4528713,4850,24243024,Africa
Algeria,DZA,1992,2.9864817,4850.223,26748302,Africa
Algeria,DZA,1994,3.0836332,4856.9854,27937006,Africa
Algeria,DZA,1989,3.2065012,4889,24889516,Africa
Algeria,DZA,1981,2.3947668,4991,19351356,Africa
Algeria,DZA,1980,3.5442193,5024,18739378,Africa
Algeria,DZA,1979,2.507051,5088,18166982,Africa
Algeria,DZA,1987,3.5564804,5088,23586098,Africa
Algeria,DZA,1995,3.335253,5142.384,28478024,Africa
Algeria,DZA,1982,1.958642,5145,20000098,Africa
Algeria,DZA,1983,2.538615,5243,20682110,Africa
Algeria,DZA,1986,3.32482,5262,22882560,Africa
Algeria,DZA,1984,3.316261,5361,21393532,Africa
Algeria,DZA,1996,3.3392265,5451.6343,28984640,Africa
Algeria,DZA,1985,3.2805932,5469,22132910,Africa
Algeria,DZA,1997,2.9517105,5638.48,29476030,Africa
Algeria,DZA,1998,3.562981,6069.7773,29924664,Africa
Algeria,DZA,1999,3.020759,6421.5083,30346086,Africa
Algeria,DZA,2000,2.6717145,6834.5537,30774624,Africa
Algeria,DZA,2001,2.6851783,7218.2456,31200984,Africa
Algeria,DZA,2002,2.8271236,7814.8384,31624700,Africa
Algeria,DZA,2003,2.8403025,8590.178,32055882,Africa
Algeria,DZA,2004,2.7023332,9182.294,32510184,Africa
Algeria,DZA,2005,3.2306898,9969.623,32956690,Africa
Algeria,DZA,2006,2.9969378,10385.779,33435082,Africa
Algeria,DZA,2007,3.1898088,10974.742,33983836,Africa
Algeria,DZA,2008,3.153985,11475.002,34569592,Africa
Algeria,DZA,2009,3.4147267,11907.021,35196040,Africa
Algeria,DZA,2010,3.2856946,12587.744,35856348,Africa
Algeria,DZA,2011,3.278487,13204,36543548,Africa
Algeria,DZA,2012,3.64123,13379,37260568,Africa
Algeria,DZA,2013,3.7048435,13494,38000628,Africa
Algeria,DZA,2014,3.9030473,13744,38760168,Africa
Algeria,DZA,2015,4.0484247,14004,39543148,Africa
Algeria,DZA,2018,4.1479607,14228.025,41927008,Africa
Algeria,DZA,2017,4.0453415,14267.23,41136548,Africa
Algeria,DZA,2016,3.9353251,14331,40339328,Africa
Algeria,DZA,1916,0.000652422,,5708027,Africa
Algeria,DZA,1917,0.001298448,,5737558,Africa
Algeria,DZA,1923,0.0024745,,6021355,Africa
Algeria,DZA,1919,0.003209656,,5802743,Africa
Algeria,DZA,1918,0.00322979,,5766569,Africa
Algeria,DZA,1920,0.003822961,,5846192,Africa
Algeria,DZA,1922,0.004378348,,5955381,Africa
Algeria,DZA,1921,0.00442167,,5897033,Africa
Algeria,DZA,1938,0.004479036,,7484792,Africa
Algeria,DZA,1924,0.004894776,,6088060,Africa
Algeria,DZA,1925,0.005446288,,6155505,Africa
Algeria,DZA,1926,0.00658364,,6223696,Africa
Algeria,DZA,1936,0.007178465,,7226895,Africa
Algeria,DZA,1927,0.009471281,,6292643,Africa
Algeria,DZA,1937,0.009586073,,7354713,Africa
Algeria,DZA,1928,0.011676147,,6362353,Africa
Algeria,DZA,1929,0.012686369,,6441431,Africa
Algeria,DZA,1930,0.013078246,,6530132,Africa
Algeria,DZA,1931,0.015125068,,6628718,Africa
Algeria,DZA,1932,0.017085215,,6737455,Africa
Algeria,DZA,1933,0.017883714,,6856617,Africa
Algeria,DZA,1935,0.01884645,,7101299,Africa
Algeria,DZA,1934,0.020229066,,6977885,Africa
Algeria,DZA,1939,0.02152862,,7613042,Africa
Algeria,DZA,1940,0.03128452,,7739370,Africa
Algeria,DZA,1941,0.040263813,,7863680,Africa
Algeria,DZA,1943,0.05878017,,8105839,Africa
Algeria,DZA,1944,0.061525203,,8227611,Africa
Algeria,DZA,1942,0.06343639,,7985870,Africa
Algeria,DZA,1945,0.07488382,,8351211,Africa
Algeria,DZA,1947,0.08782575,,8604011,Africa
Algeria,DZA,1946,0.09134615,,8476669,Africa
Algeria,DZA,1948,0.09334717,,8733267,Africa
Algeria,DZA,1949,0.10406861,,8871792,Africa
Algeria,DZA,2020,3.9700308,,43451668,Africa
Algeria,DZA,2021,3.9899774,,44177964,Africa
Algeria,DZA,2019,4.2033315,,42705372,Africa
Angola,AGO,1993,0.44088563,1080.4806,13038277,Africa
Angola,AGO,1986,0.44846895,1106,10332577,Africa
Angola,AGO,1994,0.2870682,1120.8481,13462032,Africa
Angola,AGO,1987,0.54105073,1211,10694060,Africa
Angola,AGO,1985,0.46898878,1242,9970631,Africa
Angola,AGO,1984,0.51840276,1259,9617709,Africa
Angola,AGO,1983,0.5498219,1288,9276704,Africa
Angola,AGO,1995,0.78699714,1319.1589,13912258,Africa
Angola,AGO,1989,0.43032894,1360,11439505,Africa
Angola,AGO,1988,0.45652676,1360,11060263,Africa
Angola,AGO,1982,0.5180618,1374,8947154,Africa
Angola,AGO,1990,0.4302999,1384,11828643,Africa
Angola,AGO,1992,0.40882212,1389.3295,12632509,Africa
Angola,AGO,1991,0.41411227,1437.1472,12228698,Africa
Angola,AGO,1981,0.61018336,1471,8631461,Africa
Angola,AGO,1977,0.46958983,1500,7511898,Africa
Angola,AGO,1976,0.45137438,1521,7266788,Africa
Angola,AGO,1979,0.6824616,1527,8043223,Africa
Angola,AGO,1978,0.6948134,1530,7771595,Africa
Angola,AGO,1980,0.6403743,1532,8330053,Africa
Angola,AGO,1996,0.72472626,1533.9839,14383352,Africa
Angola,AGO,1950,0.04172761,1677,4478186,Africa
Angola,AGO,1997,0.49408856,1687.3177,14871148,Africa
Angola,AGO,1975,0.6268991,1710,7032728,Africa
Angola,AGO,1951,0.05452209,1715,4569744,Africa
Angola,AGO,1954,0.071726024,1720,4850457,Africa
Angola,AGO,1952,0.06677576,1755,4663968,Africa
Angola,AGO,1956,0.09988051,1769,5022111,Africa
Angola,AGO,1953,0.057721604,1795,4758721,Africa
Angola,AGO,1998,0.472993,1811.1681,15366866,Africa
Angola,AGO,1955,0.083783895,1830,4938121,Africa
Angola,AGO,1999,0.5752866,1899.4152,15870759,Africa
Angola,AGO,1957,0.121207,1908,5104334,Africa
Angola,AGO,1959,0.11738091,1953,5269954,Africa
Angola,AGO,1958,0.1143276,1978,5185843,Africa
Angola,AGO,1960,0.10246974,1997,5357201,Africa
Angola,AGO,2000,0.5804578,2013.6362,16394067,Africa
Angola,AGO,1962,0.2135556,2128,5521405,Africa
Angola,AGO,2001,0.57084024,2162.485,16941584,Africa
Angola,AGO,1963,0.20531388,2200,5599831,Africa
Angola,AGO,1961,0.08338167,2225,5441328,Africa
Angola,AGO,1964,0.21555953,2407,5673208,Africa
Angola,AGO,2002,0.71922946,2522.6719,17516140,Africa
Angola,AGO,1965,0.20677012,2544,5736588,Africa
Angola,AGO,1966,0.26826525,2646,5787056,Africa
Angola,AGO,1968,0.2845061,2665,5868201,Africa
Angola,AGO,1969,0.46945196,2695,5928387,Africa
Angola,AGO,2003,0.49596107,2711.9282,18124346,Africa
Angola,AGO,1974,0.7153843,2727,6802495,Africa
Angola,AGO,1972,0.70710427,2729,6364736,Africa
Angola,AGO,1967,0.17019556,2753,5827502,Africa
Angola,AGO,1971,0.55129576,2754,6177053,Africa
Angola,AGO,1970,0.59338206,2818,6029702,Africa
Angola,AGO,1973,0.7408769,2852,6578237,Africa
Angola,AGO,2004,0.9962435,3064.2986,18771128,Africa
Angola,AGO,2005,0.9771234,3708.7705,19450962,Africa
Angola,AGO,2006,1.0961848,4592.3374,20162338,Africa
Angola,AGO,2007,1.1945307,5773.5483,20909692,Africa
Angola,AGO,2008,1.1749413,6743.748,21691524,Africa
Angola,AGO,2009,1.2246922,7087.604,22507674,Africa
Angola,AGO,2010,1.235416,7520.666,23364196,Africa
Angola,AGO,2018,0.72839534,7771.442,31273538,Africa
Angola,AGO,2011,1.2502408,8016,24259120,Africa
Angola,AGO,2017,0.8045412,8146.4355,30208634,Africa
Angola,AGO,2012,1.0139624,8190,25188298,Africa
Angola,AGO,2016,0.9332855,8453,29154742,Africa
Angola,AGO,2013,0.9453697,8508,26147012,Africa
Angola,AGO,2014,0.9269858,8673,27128340,Africa
Angola,AGO,2015,0.9076792,8689,28127724,Africa
Angola,AGO,2020,0.60654044,,33428490,Africa
Angola,AGO,2021,0.6191414,,34503776,Africa
Angola,AGO,2019,0.6743616,,32353592,Africa
DR Congo,COD,2001,0.015362708,403.6019,50106660,Africa
DR Congo,COD,2002,0.01645464,413.8252,51662080,Africa
DR Congo,COD,2000,0.018362679,414.0469,48616328,Africa
DR Congo,COD,2003,0.019493403,436.0285,53205640,Africa
DR Congo,COD,1999,0.027896402,452.0044,47227236,Africa
DR Congo,COD,2004,0.020969009,463.997,54815608,Africa
DR Congo,COD,1998,0.03607129,472.924,45895532,Africa
DR Congo,COD,1997,0.04184183,489.6422,44822200,Africa
DR Congo,COD,2005,0.025553223,490.6905,56550244,Africa
DR Congo,COD,2006,0.02658699,515.2584,58381636,Africa
DR Congo,COD,1996,0.052383482,523.8681,44118716,Africa
DR Congo,COD,1994,0.040909003,525.3887,41511988,Africa
DR Congo,COD,1995,0.04859826,531.9909,43285788,Africa
DR Congo,COD,2007,0.028139777,546.0368,60289424,Africa
DR Congo,COD,1993,0.06726309,563.7109,39580848,Africa
DR Congo,COD,2008,0.029085254,578.8487,62249724,Africa
DR Congo,COD,2009,0.026358172,595.0161,64270236,Africa
DR Congo,COD,2010,0.029551284,637.1298,66391260,Africa
DR Congo,COD,1992,0.073259965,656.6917,38332300,Africa
DR Congo,COD,2011,0.035533406,681,68654272,Africa
DR Congo,COD,2012,0.033188473,710,70997872,Africa
DR Congo,COD,1991,0.08422151,737.9345,37194820,Africa
DR Congo,COD,2013,0.048156023,751,73460032,Africa
DR Congo,COD,2014,0.060904752,802,76035592,Africa
DR Congo,COD,1990,0.11806766,813,35987544,Africa
DR Congo,COD,2016,0.024734175,836,81430976,Africa
DR Congo,COD,2015,0.035504702,836,78656904,Africa
DR Congo,COD,2017,0.02935178,838.7815,84283272,Africa
DR Congo,COD,2018,0.028385177,859.3817,87087352,Africa
DR Congo,COD,1989,0.12496427,861,34825892,Africa
DR Congo,COD,1988,0.11786628,894,33750044,Africa
DR Congo,COD,1985,0.1172695,909,30800062,Africa
DR Congo,COD,1950,0.12032965,909,12295748,Africa
DR Congo,COD,1983,0.13783745,909,29005180,Africa
DR Congo,COD,1987,0.11664818,918,32712580,Africa
DR Congo,COD,1982,0.10797481,920,28219220,Africa
DR Congo,COD,1986,0.1054578,923,31725136,Africa
DR Congo,COD,1984,0.13158165,932,29879850,Africa
DR Congo,COD,1981,0.13677083,950,27457786,Africa
DR Congo,COD,1980,0.13048261,953,26708692,Africa
DR Congo,COD,1979,0.14439024,961,25902756,Africa
DR Congo,COD,1978,0.14095306,993,25015242,Africa
DR Congo,COD,1951,0.13924156,995,12545795,Africa
DR Congo,COD,1961,0.1502804,1041,15673288,Africa
DR Congo,COD,1952,0.16270296,1065,12807615,Africa
DR Congo,COD,1977,0.14334206,1086,24256460,Africa
DR Congo,COD,1953,0.17507154,1105,13074604,Africa
DR Congo,COD,1976,0.14393924,1111,23655016,Africa
DR Congo,COD,1954,0.21095745,1148,13349701,Africa
DR Congo,COD,1955,0.24838386,1170,13638430,Africa
DR Congo,COD,1967,0.12390632,1176,18472108,Africa
DR Congo,COD,1965,0.14155813,1176,17438258,Africa
DR Congo,COD,1958,0.20083188,1176,14569216,Africa
DR Congo,COD,1968,0.176947,1189,19022798,Africa
DR Congo,COD,1964,0.11634977,1191,16965852,Africa
DR Congo,COD,1959,0.18109514,1191,14903608,Africa
DR Congo,COD,1960,0.15176913,1192,15276558,Africa
DR Congo,COD,1975,0.1402345,1213,23052716,Africa
DR Congo,COD,1962,0.13502045,1223,16086081,Africa
DR Congo,COD,1966,0.13390641,1224,17941740,Africa
DR Congo,COD,1970,0.13446312,1224,20151742,Africa
DR Congo,COD,1956,0.22776546,1224,13939102,Africa
DR Congo,COD,1972,0.1418298,1235,21273414,Africa
DR Congo,COD,1957,0.23354943,1237,14252674,Africa
DR Congo,COD,1963,0.13879909,1248,16517990,Africa
DR Congo,COD,1969,0.18628469,1262,19583128,Africa
DR Congo,COD,1971,0.14284155,1267,20712952,Africa
DR Congo,COD,1973,0.14593157,1305,21853908,Africa
DR Congo,COD,1974,0.1498854,1312,22448416,Africa
DR Congo,COD,1933,0.000383306,,9567888,Africa
DR Congo,COD,1920,0.000451917,,8182274,Africa
DR Congo,COD,1921,0.000898806,,8228044,Africa
DR Congo,COD,1934,0.001905895,,9684826,Africa
DR Congo,COD,1935,0.003391659,,9803193,Africa
DR Congo,COD,1936,0.004095987,,9923007,Africa
DR Congo,COD,1932,0.005470416,,9452362,Africa
DR Congo,COD,1940,0.007427162,,10442344,Africa
DR Congo,COD,1939,0.0086023,,10299646,Africa
DR Congo,COD,1941,0.009754814,,10595400,Africa
DR Congo,COD,1922,0.009794422,,8305702,Africa
DR Congo,COD,1937,0.010304816,,10044285,Africa
DR Congo,COD,1938,0.011995891,,10167045,Africa
DR Congo,COD,1942,0.013378571,,10759079,Africa
DR Congo,COD,1945,0.015364457,,11291347,Africa
DR Congo,COD,1944,0.015608945,,11111061,Africa
DR Congo,COD,1923,0.019333296,,8415487,Africa
DR Congo,COD,1925,0.020116169,,8639430,Africa
DR Congo,COD,1943,0.020267054,,10933654,Africa
DR Congo,COD,1924,0.025585996,,8526723,Africa
DR Congo,COD,1927,0.026265284,,8869332,Africa
DR Congo,COD,2020,0.026739864,,92853168,Africa
DR Congo,COD,1931,0.026912233,,9336439,Africa
DR Congo,COD,2021,0.027182981,,95894120,Africa
DR Congo,COD,1946,0.027362715,,11474559,Africa
DR Congo,COD,1926,0.027457299,,8753626,Africa
DR Congo,COD,1947,0.028181875,,11660743,Africa
DR Congo,COD,2019,0.02897969,,89906896,Africa
DR Congo,COD,1928,0.031663235,,8986567,Africa
DR Congo,COD,1948,0.03178549,,11849948,Africa
DR Congo,COD,1929,0.033686932,,9103514,Africa
DR Congo,COD,1949,0.03980506,,12061342,Africa
DR Congo,COD,1930,0.042481694,,9220147,Africa
Egypt,EGY,1955,0.4463631,1411,23841704,Africa
Egypt,EGY,1954,0.5018854,1417,23241220,Africa
Egypt,EGY,1953,0.47568727,1425,22659266,Africa
Egypt,EGY,1952,0.4927094,1435,22108170,Africa
Egypt,EGY,1956,0.40657946,1443,24453502,Africa
Egypt,EGY,1951,0.48868638,1443,21606364,Africa
Egypt,EGY,1950,0.48383242,1450.9724,21150060,Africa
Egypt,EGY,1957,0.4751799,1474,25078382,Africa
Egypt,EGY,1958,0.532376,1510,25700976,Africa
Egypt,EGY,1959,0.48231116,1545,26345770,Africa
Egypt,EGY,1960,0.593047,1580,27034500,Africa
Egypt,EGY,1961,0.6150352,1643,27747872,Africa
Egypt,EGY,1913,0.003535776,1674,11763295,Africa
Egypt,EGY,1962,0.6519604,1712,28485028,Africa
Egypt,EGY,1963,0.7360631,1785,29245942,Africa
Egypt,EGY,1968,0.6888384,1827,33204632,Africa
Egypt,EGY,1967,0.6063212,1835,32408416,Africa
Egypt,EGY,1964,0.8489541,1859,30026652,Africa
Egypt,EGY,1966,0.83927613,1900,31613136,Africa
Egypt,EGY,1969,0.57844377,1914,33995960,Africa
Egypt,EGY,1965,0.89587367,1934,30818472,Africa
Egypt,EGY,1970,0.62256384,1999,34781992,Africa
Egypt,EGY,1971,0.64721626,2045,35555972,Africa
Egypt,EGY,1972,0.7011962,2047,36330772,Africa
Egypt,EGY,1973,0.64010173,2063,37120780,Africa
Egypt,EGY,1974,0.68781656,2099,37930376,Africa
Egypt,EGY,1975,0.8010173,2265,38775584,Africa
Egypt,EGY,1976,0.86888456,2560,39649056,Africa
Egypt,EGY,1977,0.9319253,2817,40577356,Africa
Egypt,EGY,1978,0.9443044,2939,41576640,Africa
Egypt,EGY,1979,1.0060295,3076,42632456,Africa
Egypt,EGY,1980,1.0326291,3298,43748552,Africa
Egypt,EGY,1981,1.1337008,3309,44899572,Africa
Egypt,EGY,1982,1.2244048,3543,46088652,Africa
Egypt,EGY,1983,1.2032958,3701,47353672,Africa
Egypt,EGY,1984,1.3087298,3810,48676444,Africa
Egypt,EGY,1986,1.4466482,3921,51424316,Africa
Egypt,EGY,1987,1.41203,3929,52841316,Africa
Egypt,EGY,1985,1.2752304,3939,50035844,Africa
Egypt,EGY,1988,1.3685378,4001,54298448,Africa
Egypt,EGY,1990,1.3146554,4022,57214632,Africa
Egypt,EGY,1989,1.2894014,4030,55765848,Africa
Egypt,EGY,1991,1.3187935,4180.133,58611032,Africa
Egypt,EGY,1992,1.3325723,4338.9536,59989148,Africa
Egypt,EGY,1993,1.5033344,4542.6323,61382204,Africa
Egypt,EGY,1994,1.3469484,4746.5884,62775844,Africa
Egypt,EGY,1995,1.4788058,5001.067,64166908,Africa
Egypt,EGY,1996,1.4271086,5293.1006,65565196,Africa
Egypt,EGY,1997,1.6048194,5594.597,66993732,Africa
Egypt,EGY,1998,1.7746217,5884.802,68446008,Africa
Egypt,EGY,1999,1.7808603,6211.0156,69907888,Africa
Egypt,EGY,2000,1.9664708,6593.5317,71371368,Africa
Egypt,EGY,2001,1.7060598,6914.937,72854256,Africa
Egypt,EGY,2002,1.6907651,7142.6865,74393760,Africa
Egypt,EGY,2003,1.9280705,7365.8027,75963328,Africa
Egypt,EGY,2004,1.9238734,7661.86,77522424,Africa
Egypt,EGY,2005,2.0871708,8021.8833,79075312,Africa
Egypt,EGY,2006,2.1830559,8509.614,80629664,Africa
Egypt,EGY,2007,2.2611303,9130.598,82218760,Africa
Egypt,EGY,2008,2.3229113,9698.017,83844784,Africa
Egypt,EGY,2009,2.376224,10159.002,85501064,Africa
Egypt,EGY,2010,2.3018444,10719.291,87252416,Africa
Egypt,EGY,2011,2.3881896,10737,89200056,Africa
Egypt,EGY,2012,2.342532,10767,91240384,Africa
Egypt,EGY,2013,2.2641215,10775,93377896,Africa
Egypt,EGY,2014,2.3736145,11016,95592328,Africa
Egypt,EGY,2015,2.2970836,11159,97723792,Africa
Egypt,EGY,2016,2.399037,11351,99784032,Africa
Egypt,EGY,2017,2.5553803,11619.688,101789384,Africa
Egypt,EGY,2018,2.3511283,11957.212,103740768,Africa
Egypt,EGY,1911,0.00098545,,11498855,Africa
Egypt,EGY,1912,0.007471912,,11632963,Africa
Egypt,EGY,1915,0.007867008,,12028348,Africa
Egypt,EGY,1916,0.015256507,,12163101,Africa
Egypt,EGY,1914,0.02671529,,11895084,Africa
Egypt,EGY,1917,0.03542801,,12299362,Africa
Egypt,EGY,1923,0.036837216,,13166025,Africa
Egypt,EGY,1920,0.03690433,,12731391,Africa
Egypt,EGY,1924,0.038708054,,13312790,Africa
Egypt,EGY,1926,0.04036469,,13611246,Africa
Egypt,EGY,1922,0.04219483,,13020877,Africa
Egypt,EGY,1925,0.04250353,,13461191,Africa
Egypt,EGY,1927,0.042672776,,13762974,Africa
Egypt,EGY,1921,0.045023795,,12875995,Africa
Egypt,EGY,1937,0.04543932,,15646375,Africa
Egypt,EGY,1936,0.048758022,,15435599,Africa
Egypt,EGY,1935,0.05065587,,15227663,Africa
Egypt,EGY,1919,0.05659323,,12587076,Africa
Egypt,EGY,1934,0.056668825,,15022528,Africa
Egypt,EGY,1938,0.05723865,,15860029,Africa
Egypt,EGY,1933,0.06076844,,14820156,Africa
Egypt,EGY,1928,0.06450213,,13916394,Africa
Egypt,EGY,1932,0.06731237,,14620510,Africa
Egypt,EGY,1929,0.06776965,,14078659,Africa
Egypt,EGY,1918,0.0718648,,12443062,Africa
Egypt,EGY,1931,0.0721372,,14430516,Africa
Egypt,EGY,1930,0.07409788,,14249967,Africa
Egypt,EGY,1939,0.1428296,,16118395,Africa
Egypt,EGY,1940,0.1907088,,16423191,Africa
Egypt,EGY,1946,0.22893363,,19072463,Africa
Egypt,EGY,1942,0.23082525,,17179205,Africa
Egypt,EGY,1947,0.23307921,,19577521,Africa
Egypt,EGY,1943,0.24057871,,17634128,Africa
Egypt,EGY,1945,0.24237214,,18580434,Africa
Egypt,EGY,1941,0.24359792,,16776186,Africa
Egypt,EGY,1944,0.2490015,,18101098,Africa
Egypt,EGY,1948,0.31641376,,20095954,Africa
Egypt,EGY,1949,0.3741291,,20620147,Africa
Egypt,EGY,2020,2.194384,,107465128,Africa
Egypt,EGY,2021,2.2846344,,109262184,Africa
Egypt,EGY,2019,2.4251409,,105618672,Africa
Nigeria,NGA,1968,0.12452251,1114,53210124,Africa
Nigeria,NGA,1967,0.24611975,1160,52106684,Africa
Nigeria,NGA,1950,0.06069002,1200,37189376,Africa
Nigeria,NGA,1951,0.04446699,1262,37903172,Africa
Nigeria,NGA,1958,0.08613211,1270,43214756,Africa
Nigeria,NGA,1959,0.08093153,1288,44044232,Africa
Nigeria,NGA,1960,0.07574669,1307,44928336,Africa
Nigeria,NGA,1956,0.07237039,1309,41616580,Africa
Nigeria,NGA,1961,0.08961959,1313,45855508,Africa
Nigeria,NGA,1952,0.056443043,1323,38624424,Africa
Nigeria,NGA,1957,0.07507105,1323,42413364,Africa
Nigeria,NGA,1953,0.061923783,1325,39347724,Africa
Nigeria,NGA,1962,0.089167744,1349,46821856,Africa
Nigeria,NGA,1969,0.22258528,1372,54360756,Africa
Nigeria,NGA,1955,0.0660322,1379,40839224,Africa
Nigeria,NGA,1954,0.06417088,1382,40082480,Africa
Nigeria,NGA,1966,0.25270796,1414,51020304,Africa
Nigeria,NGA,1963,0.111738786,1433,47822572,Africa
Nigeria,NGA,1964,0.14873609,1451,48856336,Africa
Nigeria,NGA,1965,0.23535185,1505,49925800,Africa
Nigeria,NGA,1984,0.8533067,1527,81337552,Africa
Nigeria,NGA,1987,0.6703955,1556,88044192,Africa
Nigeria,NGA,1986,0.853014,1610,85804192,Africa
Nigeria,NGA,1985,0.83311296,1621,83585256,Africa
Nigeria,NGA,1983,0.7524139,1631,79351592,Africa
Nigeria,NGA,1988,0.7794157,1667,90351464,Africa
Nigeria,NGA,1989,0.45414644,1729,92744064,Africa
Nigeria,NGA,1970,0.38726366,1744,55569268,Africa
Nigeria,NGA,1991,0.42922702,1759.0035,97685360,Africa
Nigeria,NGA,1990,0.4081036,1773,95214256,Africa
Nigeria,NGA,1982,0.8450084,1784,77388072,Africa
Nigeria,NGA,1992,0.46181244,1793.9401,100182048,Africa
Nigeria,NGA,1993,0.43603948,1817.7495,102775472,Africa
Nigeria,NGA,1994,0.3312726,1820.3046,105456120,Africa
Nigeria,NGA,1995,0.3088777,1851.0375,108187616,Africa
Nigeria,NGA,1981,0.8754261,1855,75175392,Africa
Nigeria,NGA,1971,0.56743264,1894,56837616,Africa
Nigeria,NGA,1972,0.7114471,1908,58173832,Africa
Nigeria,NGA,1996,0.33155963,1924.0884,110956184,Africa
Nigeria,NGA,1997,0.3603862,1977.2856,113791184,Africa
Nigeria,NGA,1973,0.8310037,2012,59605448,Africa
Nigeria,NGA,1998,0.32347065,2025.8649,116690528,Africa
Nigeria,NGA,1978,0.70261663,2028,68633344,Africa
Nigeria,NGA,1999,0.33072984,2034.8275,119695568,Africa
Nigeria,NGA,1975,0.7533919,2051,62851316,Africa
Nigeria,NGA,1980,0.9326092,2080,72951440,Africa
Nigeria,NGA,1979,0.992018,2104,70750312,Africa
Nigeria,NGA,2000,0.6416104,2144.8254,122851984,Africa
Nigeria,NGA,1974,1.0176193,2179,61157940,Africa
Nigeria,NGA,1976,0.8535574,2208,64658312,Africa
Nigeria,NGA,1977,0.7584458,2220,66589656,Africa
Nigeria,NGA,2001,0.6874109,2282.823,126152680,Africa
Nigeria,NGA,2002,0.72774684,2609.1294,129583032,Africa
Nigeria,NGA,2003,0.7512634,2848.2812,133119808,Africa
Nigeria,NGA,2004,0.7216115,3136.6274,136756848,Africa
Nigeria,NGA,2005,0.7527744,3347.8206,140490720,Africa
Nigeria,NGA,2006,0.6776768,3564.6323,144329760,Africa
Nigeria,NGA,2007,0.6356952,3817.4834,148294032,Africa
Nigeria,NGA,2008,0.621936,4084.2002,152382512,Africa
Nigeria,NGA,2009,0.47820625,4416.347,156595744,Africa
Nigeria,NGA,2010,0.69780815,4904.8657,160952864,Africa
Nigeria,NGA,2011,0.78306425,5136,165463744,Africa
Nigeria,NGA,2012,0.64127785,5223,170075936,Africa
Nigeria,NGA,2018,0.5304284,5237.662,198387616,Africa
Nigeria,NGA,2017,0.582838,5271.1426,193495904,Africa
Nigeria,NGA,2016,0.6198764,5360,188666928,Africa
Nigeria,NGA,2013,0.66595894,5370,174726128,Africa
Nigeria,NGA,2014,0.68567616,5569,179379024,Africa
Nigeria,NGA,2015,0.59366477,5578,183995776,Africa
Nigeria,NGA,1915,0.000827457,,21758639,Africa
Nigeria,NGA,1916,0.002947293,,21986241,Africa
Nigeria,NGA,1917,0.009882272,,22216188,Africa
Nigeria,NGA,1922,0.012672943,,23572038,Africa
Nigeria,NGA,1919,0.016043952,,22657217,Africa
Nigeria,NGA,1918,0.017497687,,22420351,Africa
Nigeria,NGA,1923,0.019387452,,23947794,Africa
Nigeria,NGA,1920,0.02087805,,22927580,Africa
Nigeria,NGA,1924,0.021893961,,24329539,Africa
Nigeria,NGA,1933,0.022263043,,27967788,Africa
Nigeria,NGA,1935,0.023735989,,28809970,Africa
Nigeria,NGA,1932,0.024163092,,27555974,Africa
Nigeria,NGA,1921,0.0241674,,23232246,Africa
Nigeria,NGA,1934,0.024217507,,28385755,Africa
Nigeria,NGA,1925,0.02562754,,24717370,Africa
Nigeria,NGA,1939,0.026355008,,30590134,Africa
Nigeria,NGA,1940,0.026398113,,31085546,Africa
Nigeria,NGA,1936,0.026463658,,29240524,Africa
Nigeria,NGA,1941,0.030744199,,31608007,Africa
Nigeria,NGA,1938,0.031783983,,30121031,Africa
Nigeria,NGA,1931,0.031953823,,27145057,Africa
Nigeria,NGA,1937,0.032380257,,29677512,Africa
Nigeria,NGA,1926,0.034254987,,25111383,Africa
